time,symbol,equity
2025-11-05 19:00:00+00:00,AAPL,94182.97685241739
2025-11-05 19:05:00+00:00,AAPL,94182.97685241739
2025-11-05 19:10:00+00:00,AAPL,93683.18979535821
2025-11-05 19:15:00+00:00,AAPL,93683.18979535821
2025-11-05 19:20:00+00:00,AAPL,93683.18979535821
2025-11-05 19:25:00+00:00,AAPL,93683.18979535821
2025-11-05 19:30:00+00:00,AAPL,93683.18979535821
2025-11-05 19:35:00+00:00,AAPL,94433.07986668212
2025-11-05 19:40:00+00:00,AAPL,94433.07986668212
2025-11-05 19:45:00+00:00,AAPL,93933.33783177
2025-11-05 19:50:00+00:00,AAPL,93933.33783177
2025-11-05 19:55:00+00:00,AAPL,93933.33783177
2025-11-05 20:00:00+00:00,AAPL,93933.33783177
2025-11-05 20:05:00+00:00,AAPL,93933.33783177
2025-11-05 20:10:00+00:00,AAPL,93933.33783177
2025-11-05 20:15:00+00:00,AAPL,93933.33783177
2025-11-05 20:20:00+00:00,AAPL,93433.6338609971
2025-11-05 20:25:00+00:00,AAPL,93433.6338609971
2025-11-05 20:30:00+00:00,AAPL,93433.6338609971
2025-11-05 20:35:00+00:00,AAPL,93433.6338609971
2025-11-05 20:40:00+00:00,AAPL,93433.6338609971
2025-11-05 20:45:00+00:00,AAPL,93433.6338609971
2025-11-05 20:50:00+00:00,AAPL,93433.6338609971
2025-11-05 20:55:00+00:00,AAPL,93433.6338609971
2025-11-06 14:30:00+00:00,AAPL,93433.6338609971
2025-11-06 14:35:00+00:00,AAPL,93433.6338609971
2025-11-06 14:40:00+00:00,AAPL,93433.6338609971
2025-11-06 14:45:00+00:00,AAPL,93433.6338609971
2025-11-06 14:50:00+00:00,AAPL,93433.6338609971
2025-11-06 14:55:00+00:00,AAPL,93433.6338609971
2025-11-06 15:00:00+00:00,AAPL,93433.6338609971
2025-11-06 15:05:00+00:00,AAPL,93433.6338609971
2025-11-06 15:10:00+00:00,AAPL,93433.6338609971
2025-11-06 15:15:00+00:00,AAPL,93433.6338609971
2025-11-06 15:20:00+00:00,AAPL,93433.6338609971
2025-11-06 15:25:00+00:00,AAPL,93433.6338609971
2025-11-06 15:30:00+00:00,AAPL,93433.6338609971
2025-11-06 15:35:00+00:00,AAPL,94182.34074401886
2025-11-06 15:40:00+00:00,AAPL,94182.34074401886
2025-11-06 15:45:00+00:00,AAPL,94182.34074401886
2025-11-06 15:50:00+00:00,AAPL,94182.34074401886
2025-11-06 15:55:00+00:00,AAPL,94182.34074401886
2025-11-06 16:00:00+00:00,AAPL,94182.34074401886
2025-11-06 16:05:00+00:00,AAPL,94182.34074401886
2025-11-06 16:10:00+00:00,AAPL,94182.34074401886
2025-11-06 16:15:00+00:00,AAPL,94182.34074401886
2025-11-06 16:20:00+00:00,AAPL,94182.34074401886
2025-11-06 16:25:00+00:00,AAPL,94182.34074401886
2025-11-06 16:30:00+00:00,AAPL,94182.34074401886
2025-11-06 16:35:00+00:00,AAPL,94182.34074401886
2025-11-06 16:40:00+00:00,AAPL,94182.34074401886
2025-11-06 16:45:00+00:00,AAPL,93682.89438520189
2025-11-06 16:50:00+00:00,AAPL,93682.89438520189
2025-11-06 16:55:00+00:00,AAPL,93682.89438520189
2025-11-06 17:00:00+00:00,AAPL,93682.89438520189
2025-11-06 17:05:00+00:00,AAPL,93682.89438520189
2025-11-06 17:10:00+00:00,AAPL,93682.89438520189
2025-11-06 17:15:00+00:00,AAPL,93682.89438520189
2025-11-06 17:20:00+00:00,AAPL,93682.89438520189
2025-11-06 17:25:00+00:00,AAPL,93682.89438520189
2025-11-06 17:30:00+00:00,AAPL,93682.89438520189
2025-11-06 17:35:00+00:00,AAPL,93682.89438520189
2025-11-06 17:40:00+00:00,AAPL,93682.89438520189
2025-11-06 17:45:00+00:00,AAPL,93682.89438520189
2025-11-06 17:50:00+00:00,AAPL,94432.58324977361
2025-11-06 17:55:00+00:00,AAPL,94432.58324977361
2025-11-06 18:00:00+00:00,AAPL,94432.58324977361
2025-11-06 18:05:00+00:00,AAPL,94432.58324977361
2025-11-06 18:10:00+00:00,AAPL,93933.1101575582
2025-11-06 18:15:00+00:00,AAPL,93933.1101575582
2025-11-06 18:20:00+00:00,AAPL,93933.1101575582
2025-11-06 18:25:00+00:00,AAPL,93933.1101575582
2025-11-06 18:30:00+00:00,AAPL,93933.1101575582
2025-11-06 18:35:00+00:00,AAPL,93933.1101575582
2025-11-06 18:40:00+00:00,AAPL,93933.1101575582
2025-11-06 18:45:00+00:00,AAPL,93933.1101575582
2025-11-06 18:50:00+00:00,AAPL,93933.1101575582
2025-11-06 18:55:00+00:00,AAPL,93933.1101575582
2025-11-06 19:00:00+00:00,AAPL,93933.1101575582
2025-11-06 19:05:00+00:00,AAPL,93933.1101575582
2025-11-06 19:10:00+00:00,AAPL,93933.1101575582
2025-11-06 19:15:00+00:00,AAPL,94682.89832414931
2025-11-06 19:20:00+00:00,AAPL,94682.89832414931
2025-11-06 19:25:00+00:00,AAPL,94682.89832414931
2025-11-06 19:30:00+00:00,AAPL,95432.54091862304
2025-11-06 19:35:00+00:00,AAPL,95432.54091862304
2025-11-06 19:40:00+00:00,AAPL,94932.75025177038
2025-11-06 19:45:00+00:00,AAPL,94932.75025177038
2025-11-06 19:50:00+00:00,AAPL,94932.75025177038
2025-11-06 19:55:00+00:00,AAPL,94932.75025177038
2025-11-06 20:00:00+00:00,AAPL,94932.75025177038
2025-11-06 20:05:00+00:00,AAPL,94932.75025177038
2025-11-06 20:10:00+00:00,AAPL,94932.75025177038
2025-11-06 20:15:00+00:00,AAPL,95682.5726296565
2025-11-06 20:20:00+00:00,AAPL,95682.5726296565
2025-11-06 20:25:00+00:00,AAPL,95682.5726296565
2025-11-06 20:30:00+00:00,AAPL,95682.5726296565
2025-11-06 20:35:00+00:00,AAPL,95682.5726296565
2025-11-06 20:40:00+00:00,AAPL,95682.5726296565
2025-11-06 20:45:00+00:00,AAPL,95682.5726296565
2025-11-06 20:50:00+00:00,AAPL,95682.5726296565
2025-11-06 20:55:00+00:00,AAPL,95682.5726296565
2025-11-07 14:30:00+00:00,AAPL,95682.5726296565
2025-11-07 14:35:00+00:00,AAPL,95682.5726296565
2025-11-07 14:40:00+00:00,AAPL,95682.5726296565
2025-11-07 14:45:00+00:00,AAPL,95682.5726296565
2025-11-07 14:50:00+00:00,AAPL,95682.5726296565
2025-11-07 14:55:00+00:00,AAPL,95682.5726296565
2025-11-07 15:00:00+00:00,AAPL,95682.5726296565
2025-11-07 15:05:00+00:00,AAPL,95682.5726296565
2025-11-07 15:10:00+00:00,AAPL,95682.5726296565
2025-11-07 15:15:00+00:00,AAPL,95682.5726296565
2025-11-07 15:20:00+00:00,AAPL,95682.5726296565
2025-11-07 15:25:00+00:00,AAPL,95682.5726296565
2025-11-07 15:30:00+00:00,AAPL,95682.5726296565
2025-11-07 15:35:00+00:00,AAPL,95682.5726296565
2025-11-07 15:40:00+00:00,AAPL,95682.5726296565
2025-11-07 15:45:00+00:00,AAPL,95682.5726296565
2025-11-07 15:50:00+00:00,AAPL,95682.5726296565
2025-11-07 15:55:00+00:00,AAPL,95682.5726296565
2025-11-07 16:00:00+00:00,AAPL,95682.5726296565
2025-11-07 16:05:00+00:00,AAPL,95682.5726296565
2025-11-07 16:10:00+00:00,AAPL,95682.5726296565
2025-11-07 16:15:00+00:00,AAPL,95182.85452052564
2025-11-07 16:20:00+00:00,AAPL,95182.85452052564
2025-11-07 16:25:00+00:00,AAPL,95182.85452052564
2025-11-07 16:30:00+00:00,AAPL,95182.85452052564
2025-11-07 16:35:00+00:00,AAPL,95182.85452052564
2025-11-07 16:40:00+00:00,AAPL,95182.85452052564
2025-11-07 16:45:00+00:00,AAPL,95182.85452052564
2025-11-07 16:50:00+00:00,AAPL,95182.85452052564
2025-11-07 16:55:00+00:00,AAPL,95182.85452052564
2025-11-07 17:00:00+00:00,AAPL,95182.85452052564
2025-11-07 17:05:00+00:00,AAPL,95182.85452052564
2025-11-07 17:10:00+00:00,AAPL,95182.85452052564
2025-11-07 17:15:00+00:00,AAPL,95182.85452052564
2025-11-07 17:20:00+00:00,AAPL,95182.85452052564
2025-11-07 17:25:00+00:00,AAPL,95182.85452052564
2025-11-07 17:30:00+00:00,AAPL,95182.85452052564
2025-11-07 17:35:00+00:00,AAPL,95182.85452052564
2025-11-07 17:40:00+00:00,AAPL,95182.85452052564
2025-11-07 17:45:00+00:00,AAPL,95182.85452052564
2025-11-07 17:50:00+00:00,AAPL,95182.85452052564
2025-11-07 17:55:00+00:00,AAPL,95182.85452052564
2025-11-07 18:00:00+00:00,AAPL,95182.85452052564
2025-11-07 18:05:00+00:00,AAPL,95182.85452052564
2025-11-07 18:10:00+00:00,AAPL,95182.85452052564
2025-11-07 18:15:00+00:00,AAPL,95182.85452052564
2025-11-07 18:20:00+00:00,AAPL,95182.85452052564
2025-11-07 18:25:00+00:00,AAPL,95182.85452052564
2025-11-07 18:30:00+00:00,AAPL,95182.85452052564
2025-11-07 18:35:00+00:00,AAPL,95182.85452052564
2025-11-07 18:40:00+00:00,AAPL,95182.85452052564
2025-11-07 18:45:00+00:00,AAPL,95182.85452052564
2025-11-07 18:50:00+00:00,AAPL,95182.85452052564
2025-11-07 18:55:00+00:00,AAPL,95182.85452052564
2025-11-07 19:00:00+00:00,AAPL,95182.85452052564
2025-11-07 19:05:00+00:00,AAPL,95182.85452052564
2025-11-07 19:10:00+00:00,AAPL,95182.85452052564
2025-11-07 19:15:00+00:00,AAPL,95182.85452052564
2025-11-07 19:20:00+00:00,AAPL,95182.85452052564
2025-11-07 19:25:00+00:00,AAPL,95182.85452052564
2025-11-07 19:30:00+00:00,AAPL,95182.85452052564
2025-11-07 19:35:00+00:00,AAPL,95182.85452052564
2025-11-07 19:40:00+00:00,AAPL,95182.85452052564
2025-11-07 19:45:00+00:00,AAPL,95182.85452052564
2025-11-07 19:50:00+00:00,AAPL,95182.85452052564
2025-11-07 19:55:00+00:00,AAPL,95182.85452052564
2025-11-07 20:00:00+00:00,AAPL,95182.85452052564
2025-11-07 20:05:00+00:00,AAPL,95182.85452052564
2025-11-07 20:10:00+00:00,AAPL,95182.85452052564
2025-11-07 20:15:00+00:00,AAPL,95182.85452052564
2025-11-07 20:20:00+00:00,AAPL,95182.85452052564
2025-11-07 20:25:00+00:00,AAPL,95182.85452052564
2025-11-07 20:30:00+00:00,AAPL,95182.85452052564
2025-11-07 20:35:00+00:00,AAPL,95182.85452052564
2025-11-07 20:40:00+00:00,AAPL,95182.85452052564
2025-11-07 20:45:00+00:00,AAPL,95182.85452052564
2025-11-07 20:50:00+00:00,AAPL,95182.85452052564
2025-11-07 20:55:00+00:00,AAPL,95182.85452052564
2025-11-10 14:30:00+00:00,AAPL,95182.85452052564
2025-11-10 14:35:00+00:00,AAPL,95182.85452052564
2025-11-10 14:40:00+00:00,AAPL,95182.85452052564
2025-11-10 14:45:00+00:00,AAPL,95182.85452052564
2025-11-10 14:50:00+00:00,AAPL,95182.85452052564
2025-11-10 14:55:00+00:00,AAPL,95182.85452052564
2025-11-10 15:00:00+00:00,AAPL,95182.85452052564
2025-11-10 15:05:00+00:00,AAPL,95182.85452052564
2025-11-10 15:10:00+00:00,AAPL,95182.85452052564
2025-11-10 15:15:00+00:00,AAPL,95182.85452052564
2025-11-10 15:20:00+00:00,AAPL,95182.85452052564
2025-11-10 15:25:00+00:00,AAPL,95182.85452052564
2025-11-10 15:30:00+00:00,AAPL,95182.85452052564
2025-11-10 15:35:00+00:00,AAPL,95182.85452052564
2025-11-10 15:40:00+00:00,AAPL,95182.85452052564
2025-11-10 15:45:00+00:00,AAPL,95182.85452052564
2025-11-10 15:50:00+00:00,AAPL,95182.85452052564
2025-11-10 15:55:00+00:00,AAPL,95182.85452052564
2025-11-10 16:00:00+00:00,AAPL,95182.85452052564
2025-11-10 16:05:00+00:00,AAPL,94683.11421639616
2025-11-10 16:10:00+00:00,AAPL,94683.11421639616
2025-11-10 16:15:00+00:00,AAPL,94683.11421639616
2025-11-10 16:20:00+00:00,AAPL,94683.11421639616
2025-11-10 16:25:00+00:00,AAPL,94683.11421639616
2025-11-10 16:30:00+00:00,AAPL,94683.11421639616
2025-11-10 16:35:00+00:00,AAPL,94683.11421639616
2025-11-10 16:40:00+00:00,AAPL,94683.11421639616
2025-11-10 16:45:00+00:00,AAPL,94683.11421639616
2025-11-10 16:50:00+00:00,AAPL,94683.11421639616
2025-11-10 16:55:00+00:00,AAPL,94683.11421639616
2025-11-10 17:00:00+00:00,AAPL,94683.11421639616
2025-11-10 17:05:00+00:00,AAPL,94683.11421639616
2025-11-10 17:10:00+00:00,AAPL,94683.11421639616
2025-11-10 17:15:00+00:00,AAPL,94683.11421639616
2025-11-10 17:20:00+00:00,AAPL,94683.11421639616
2025-11-10 17:25:00+00:00,AAPL,94683.11421639616
2025-11-10 17:30:00+00:00,AAPL,94683.11421639616
2025-11-10 17:35:00+00:00,AAPL,94683.11421639616
2025-11-10 17:40:00+00:00,AAPL,94683.11421639616
2025-11-10 17:45:00+00:00,AAPL,94683.11421639616
2025-11-10 17:50:00+00:00,AAPL,94683.11421639616
2025-11-10 17:55:00+00:00,AAPL,94683.11421639616
2025-11-10 18:00:00+00:00,AAPL,94683.11421639616
2025-11-10 18:05:00+00:00,AAPL,94683.11421639616
2025-11-10 18:10:00+00:00,AAPL,94683.11421639616
2025-11-10 18:15:00+00:00,AAPL,94683.11421639616
2025-11-10 18:20:00+00:00,AAPL,94683.11421639616
2025-11-10 18:25:00+00:00,AAPL,94683.11421639616
2025-11-10 18:30:00+00:00,AAPL,94183.28489685095
2025-11-10 18:35:00+00:00,AAPL,94183.28489685095
2025-11-10 18:40:00+00:00,AAPL,94183.28489685095
2025-11-10 18:45:00+00:00,AAPL,94183.28489685095
2025-11-10 18:50:00+00:00,AAPL,94183.28489685095
2025-11-10 18:55:00+00:00,AAPL,94183.28489685095
2025-11-10 19:00:00+00:00,AAPL,94183.28489685095
2025-11-10 19:05:00+00:00,AAPL,94933.09112548865
2025-11-10 19:10:00+00:00,AAPL,94933.09112548865
2025-11-10 19:15:00+00:00,AAPL,94433.24179513151
2025-11-10 19:20:00+00:00,AAPL,94433.24179513151
2025-11-10 19:25:00+00:00,AAPL,94433.24179513151
2025-11-10 19:30:00+00:00,AAPL,94433.24179513151
2025-11-10 19:35:00+00:00,AAPL,94433.24179513151
2025-11-10 19:40:00+00:00,AAPL,94433.24179513151
2025-11-10 19:45:00+00:00,AAPL,94433.24179513151
2025-11-10 19:50:00+00:00,AAPL,94433.24179513151
2025-11-10 19:55:00+00:00,AAPL,94433.24179513151
2025-11-10 20:00:00+00:00,AAPL,94433.24179513151
2025-11-10 20:05:00+00:00,AAPL,94433.24179513151
2025-11-10 20:10:00+00:00,AAPL,94433.24179513151
2025-11-10 20:15:00+00:00,AAPL,94433.24179513151
2025-11-10 20:20:00+00:00,AAPL,94433.24179513151
2025-11-10 20:25:00+00:00,AAPL,94433.24179513151
2025-11-10 20:30:00+00:00,AAPL,94433.24179513151
2025-11-10 20:35:00+00:00,AAPL,94433.24179513151
2025-11-10 20:40:00+00:00,AAPL,94433.24179513151
2025-11-10 20:45:00+00:00,AAPL,94433.24179513151
2025-11-10 20:50:00+00:00,AAPL,94433.24179513151
2025-11-10 20:55:00+00:00,AAPL,94433.24179513151
2025-11-11 14:30:00+00:00,AAPL,94433.24179513151
2025-11-11 14:35:00+00:00,AAPL,94433.24179513151
2025-11-11 14:40:00+00:00,AAPL,95183.11195046599
2025-11-11 14:45:00+00:00,AAPL,95183.11195046599
2025-11-11 14:50:00+00:00,AAPL,95183.11195046599
2025-11-11 14:55:00+00:00,AAPL,95183.11195046599
2025-11-11 15:00:00+00:00,AAPL,95183.11195046599
2025-11-11 15:05:00+00:00,AAPL,95183.11195046599
2025-11-11 15:10:00+00:00,AAPL,95183.11195046599
2025-11-11 15:15:00+00:00,AAPL,95183.11195046599
2025-11-11 15:20:00+00:00,AAPL,95183.11195046599
2025-11-11 15:25:00+00:00,AAPL,95183.11195046599
2025-11-11 15:30:00+00:00,AAPL,95183.11195046599
2025-11-11 15:35:00+00:00,AAPL,95183.11195046599
2025-11-11 15:40:00+00:00,AAPL,95183.11195046599
2025-11-11 15:45:00+00:00,AAPL,95183.11195046599
2025-11-11 15:50:00+00:00,AAPL,95183.11195046599
2025-11-11 15:55:00+00:00,AAPL,95183.11195046599
2025-11-11 16:00:00+00:00,AAPL,95183.11195046599
2025-11-11 16:05:00+00:00,AAPL,95183.11195046599
2025-11-11 16:10:00+00:00,AAPL,95183.11195046599
2025-11-11 16:15:00+00:00,AAPL,95183.11195046599
2025-11-11 16:20:00+00:00,AAPL,95183.11195046599
2025-11-11 16:25:00+00:00,AAPL,95183.11195046599
2025-11-11 16:30:00+00:00,AAPL,95183.11195046599
2025-11-11 16:35:00+00:00,AAPL,94683.9885984152
2025-11-11 16:40:00+00:00,AAPL,94683.9885984152
2025-11-11 16:45:00+00:00,AAPL,94683.9885984152
2025-11-11 16:50:00+00:00,AAPL,94683.9885984152
2025-11-11 16:55:00+00:00,AAPL,94683.9885984152
2025-11-11 17:00:00+00:00,AAPL,94683.9885984152
2025-11-11 17:05:00+00:00,AAPL,94683.9885984152
2025-11-11 17:10:00+00:00,AAPL,94683.9885984152
2025-11-11 17:15:00+00:00,AAPL,94683.9885984152
2025-11-11 17:20:00+00:00,AAPL,94683.9885984152
2025-11-11 17:25:00+00:00,AAPL,95433.83915819481
2025-11-11 17:30:00+00:00,AAPL,95433.83915819481
2025-11-11 17:35:00+00:00,AAPL,95433.83915819481
2025-11-11 17:40:00+00:00,AAPL,95433.83915819481
2025-11-11 17:45:00+00:00,AAPL,95433.83915819481
2025-11-11 17:50:00+00:00,AAPL,95433.83915819481
2025-11-11 17:55:00+00:00,AAPL,95433.83915819481
2025-11-11 18:00:00+00:00,AAPL,95433.83915819481
2025-11-11 18:05:00+00:00,AAPL,96183.58628954247
2025-11-11 18:10:00+00:00,AAPL,96183.58628954247
2025-11-11 18:15:00+00:00,AAPL,96183.58628954247
2025-11-11 18:20:00+00:00,AAPL,96183.58628954247
2025-11-11 18:25:00+00:00,AAPL,96183.58628954247
2025-11-11 18:30:00+00:00,AAPL,96183.58628954247
2025-11-11 18:35:00+00:00,AAPL,96183.58628954247
2025-11-11 18:40:00+00:00,AAPL,96183.58628954247
2025-11-11 18:45:00+00:00,AAPL,96183.58628954247
2025-11-11 18:50:00+00:00,AAPL,96183.58628954247
2025-11-11 18:55:00+00:00,AAPL,96183.58628954247
2025-11-11 19:00:00+00:00,AAPL,96183.58628954247
2025-11-11 19:05:00+00:00,AAPL,96183.58628954247
2025-11-11 19:10:00+00:00,AAPL,96183.58628954247
2025-11-11 19:15:00+00:00,AAPL,96933.15926797087
2025-11-11 19:20:00+00:00,AAPL,96933.15926797087
2025-11-11 19:25:00+00:00,AAPL,96933.15926797087
2025-11-11 19:30:00+00:00,AAPL,96933.15926797087
2025-11-11 19:35:00+00:00,AAPL,96933.15926797087
2025-11-11 19:40:00+00:00,AAPL,96933.15926797087
2025-11-11 19:45:00+00:00,AAPL,96933.15926797087
2025-11-11 19:50:00+00:00,AAPL,96933.15926797087
2025-11-11 19:55:00+00:00,AAPL,96933.15926797087
2025-11-11 20:00:00+00:00,AAPL,96933.15926797087
2025-11-11 20:05:00+00:00,AAPL,96933.15926797087
2025-11-11 20:10:00+00:00,AAPL,97682.65755898647
2025-11-11 20:15:00+00:00,AAPL,97682.65755898647
2025-11-11 20:20:00+00:00,AAPL,97682.65755898647
2025-11-11 20:25:00+00:00,AAPL,97682.65755898647
2025-11-11 20:30:00+00:00,AAPL,97682.65755898647
2025-11-11 20:35:00+00:00,AAPL,97682.65755898647
2025-11-11 20:40:00+00:00,AAPL,97682.65755898647
2025-11-11 20:45:00+00:00,AAPL,97182.87943485843
2025-11-11 20:50:00+00:00,AAPL,97182.87943485843
2025-11-11 20:55:00+00:00,AAPL,96683.0701697217
2025-11-12 14:30:00+00:00,AAPL,96683.0701697217
2025-11-12 14:35:00+00:00,AAPL,96183.38607025187
2025-11-12 14:40:00+00:00,AAPL,96183.38607025187
2025-11-12 14:45:00+00:00,AAPL,96183.38607025187
2025-11-12 14:50:00+00:00,AAPL,96183.38607025187
2025-11-12 14:55:00+00:00,AAPL,96183.38607025187
2025-11-12 15:00:00+00:00,AAPL,96183.38607025187
2025-11-12 15:05:00+00:00,AAPL,96183.38607025187
2025-11-12 15:10:00+00:00,AAPL,96183.38607025187
2025-11-12 15:15:00+00:00,AAPL,96183.38607025187
2025-11-12 15:20:00+00:00,AAPL,96183.38607025187
2025-11-12 15:25:00+00:00,AAPL,96183.38607025187
2025-11-12 15:30:00+00:00,AAPL,96183.38607025187
2025-11-12 15:35:00+00:00,AAPL,96183.38607025187
2025-11-12 15:40:00+00:00,AAPL,96183.38607025187
2025-11-12 15:45:00+00:00,AAPL,96183.38607025187
2025-11-12 15:50:00+00:00,AAPL,96183.38607025187
2025-11-12 15:55:00+00:00,AAPL,96183.38607025187
2025-11-12 16:00:00+00:00,AAPL,96183.38607025187
2025-11-12 16:05:00+00:00,AAPL,96183.38607025187
2025-11-12 16:10:00+00:00,AAPL,96183.38607025187
2025-11-12 16:15:00+00:00,AAPL,96183.38607025187
2025-11-12 16:20:00+00:00,AAPL,96183.38607025187
2025-11-12 16:25:00+00:00,AAPL,96183.38607025187
2025-11-12 16:30:00+00:00,AAPL,96183.38607025187
2025-11-12 16:35:00+00:00,AAPL,96183.38607025187
2025-11-12 16:40:00+00:00,AAPL,96183.38607025187
2025-11-12 16:45:00+00:00,AAPL,96183.38607025187
2025-11-12 16:50:00+00:00,AAPL,96183.38607025187
2025-11-12 16:55:00+00:00,AAPL,96183.38607025187
2025-11-12 17:00:00+00:00,AAPL,96183.38607025187
2025-11-12 17:05:00+00:00,AAPL,96183.38607025187
2025-11-12 17:10:00+00:00,AAPL,96183.38607025187
2025-11-12 17:15:00+00:00,AAPL,96183.38607025187
2025-11-12 17:20:00+00:00,AAPL,96183.38607025187
2025-11-12 17:25:00+00:00,AAPL,96183.38607025187
2025-11-12 17:30:00+00:00,AAPL,96183.38607025187
2025-11-12 17:35:00+00:00,AAPL,96183.38607025187
2025-11-12 17:40:00+00:00,AAPL,96183.38607025187
2025-11-12 17:45:00+00:00,AAPL,96183.38607025187
2025-11-12 17:50:00+00:00,AAPL,96183.38607025187
2025-11-12 17:55:00+00:00,AAPL,96183.38607025187
2025-11-12 18:00:00+00:00,AAPL,96183.38607025187
2025-11-12 18:05:00+00:00,AAPL,96183.38607025187
2025-11-12 18:10:00+00:00,AAPL,96933.32801927878
2025-11-12 18:15:00+00:00,AAPL,96933.32801927878
2025-11-12 18:20:00+00:00,AAPL,96933.32801927878
2025-11-12 18:25:00+00:00,AAPL,96933.32801927878
2025-11-12 18:30:00+00:00,AAPL,96933.32801927878
2025-11-12 18:35:00+00:00,AAPL,96933.32801927878
2025-11-12 18:40:00+00:00,AAPL,96933.32801927878
2025-11-12 18:45:00+00:00,AAPL,97683.1080703739
2025-11-12 18:50:00+00:00,AAPL,97683.1080703739
2025-11-12 18:55:00+00:00,AAPL,97683.1080703739
2025-11-12 19:00:00+00:00,AAPL,97683.1080703739
2025-11-12 19:05:00+00:00,AAPL,98432.75183868445
2025-11-12 19:10:00+00:00,AAPL,98432.75183868445
2025-11-12 19:15:00+00:00,AAPL,98432.75183868445
2025-11-12 19:20:00+00:00,AAPL,97933.11303819965
2025-11-12 19:25:00+00:00,AAPL,97933.11303819965
2025-11-12 19:30:00+00:00,AAPL,97433.22390420134
2025-11-12 19:35:00+00:00,AAPL,97433.22390420134
2025-11-12 19:40:00+00:00,AAPL,97433.22390420134
2025-11-12 19:45:00+00:00,AAPL,97433.22390420134
2025-11-12 19:50:00+00:00,AAPL,97433.22390420134
2025-11-12 19:55:00+00:00,AAPL,97433.22390420134
2025-11-12 20:00:00+00:00,AAPL,97433.22390420134
2025-11-12 20:05:00+00:00,AAPL,96933.536458697
2025-11-12 20:10:00+00:00,AAPL,96933.536458697
2025-11-12 20:15:00+00:00,AAPL,96933.536458697
2025-11-12 20:20:00+00:00,AAPL,96933.536458697
2025-11-12 20:25:00+00:00,AAPL,96933.536458697
2025-11-12 20:30:00+00:00,AAPL,96933.536458697
2025-11-12 20:35:00+00:00,AAPL,96933.536458697
2025-11-12 20:40:00+00:00,AAPL,96933.536458697
2025-11-12 20:45:00+00:00,AAPL,96933.536458697
2025-11-12 20:50:00+00:00,AAPL,96933.536458697
2025-11-12 20:55:00+00:00,AAPL,96933.536458697
2025-11-13 14:30:00+00:00,AAPL,96933.536458697
2025-11-13 14:35:00+00:00,AAPL,96933.536458697
2025-11-13 14:40:00+00:00,AAPL,96933.536458697
2025-11-13 14:45:00+00:00,AAPL,96933.536458697
2025-11-13 14:50:00+00:00,AAPL,96933.536458697
2025-11-13 14:55:00+00:00,AAPL,96933.536458697
2025-11-13 15:00:00+00:00,AAPL,96933.536458697
2025-11-13 15:05:00+00:00,AAPL,96933.536458697
2025-11-13 15:10:00+00:00,AAPL,96933.536458697
2025-11-13 15:15:00+00:00,AAPL,96933.536458697
2025-11-13 15:20:00+00:00,AAPL,96933.536458697
2025-11-13 15:25:00+00:00,AAPL,96433.56360190292
2025-11-13 15:30:00+00:00,AAPL,96433.56360190292
2025-11-13 15:35:00+00:00,AAPL,96433.56360190292
2025-11-13 15:40:00+00:00,AAPL,96433.56360190292
2025-11-13 15:45:00+00:00,AAPL,96433.56360190292
2025-11-13 15:50:00+00:00,AAPL,96433.56360190292
2025-11-13 15:55:00+00:00,AAPL,96433.56360190292
2025-11-13 16:00:00+00:00,AAPL,96433.56360190292
2025-11-13 16:05:00+00:00,AAPL,96433.56360190292
2025-11-13 16:10:00+00:00,AAPL,96433.56360190292
2025-11-13 16:15:00+00:00,AAPL,96433.56360190292
2025-11-13 16:20:00+00:00,AAPL,96433.56360190292
2025-11-13 16:25:00+00:00,AAPL,96433.56360190292
2025-11-13 16:30:00+00:00,AAPL,96433.56360190292
2025-11-13 16:35:00+00:00,AAPL,96433.56360190292
2025-11-13 16:40:00+00:00,AAPL,96433.56360190292
2025-11-13 16:45:00+00:00,AAPL,96433.56360190292
2025-11-13 16:50:00+00:00,AAPL,96433.56360190292
2025-11-13 16:55:00+00:00,AAPL,96433.56360190292
2025-11-13 17:00:00+00:00,AAPL,96433.56360190292
2025-11-13 17:05:00+00:00,AAPL,96433.56360190292
2025-11-13 17:10:00+00:00,AAPL,96433.56360190292
2025-11-13 17:15:00+00:00,AAPL,96433.56360190292
2025-11-13 17:20:00+00:00,AAPL,96433.56360190292
2025-11-13 17:25:00+00:00,AAPL,96433.56360190292
2025-11-13 17:30:00+00:00,AAPL,96433.56360190292
2025-11-13 17:35:00+00:00,AAPL,96433.56360190292
2025-11-13 17:40:00+00:00,AAPL,96433.56360190292
2025-11-13 17:45:00+00:00,AAPL,96433.56360190292
2025-11-13 17:50:00+00:00,AAPL,96433.56360190292
2025-11-13 17:55:00+00:00,AAPL,96433.56360190292
2025-11-13 18:00:00+00:00,AAPL,96433.56360190292
2025-11-13 18:05:00+00:00,AAPL,96433.56360190292
2025-11-13 18:10:00+00:00,AAPL,96433.56360190292
2025-11-13 18:15:00+00:00,AAPL,96433.56360190292
2025-11-13 18:20:00+00:00,AAPL,96433.56360190292
2025-11-13 18:25:00+00:00,AAPL,96433.56360190292
2025-11-13 18:30:00+00:00,AAPL,96433.56360190292
2025-11-13 18:35:00+00:00,AAPL,96433.56360190292
2025-11-13 18:40:00+00:00,AAPL,96433.56360190292
2025-11-13 18:45:00+00:00,AAPL,96433.56360190292
2025-11-13 18:50:00+00:00,AAPL,96433.56360190292
