time,open,high,low,close,volume
2025-10-03 18:15:00+00:00,669.24,670.0,669.21,670.0,21078
2025-10-03 18:20:00+00:00,670.04,670.29,669.72,670.19,25815
2025-10-03 18:25:00+00:00,670.27,670.69,670.2,670.52,12186
2025-10-03 18:30:00+00:00,670.55,670.65,669.635,669.97,23316
2025-10-03 18:35:00+00:00,670.03,670.1,669.74,669.93,10992
2025-10-03 18:40:00+00:00,669.9,670.11,669.755,669.92,9625
2025-10-03 18:45:00+00:00,669.93,669.93,669.365,669.42,11101
2025-10-03 18:50:00+00:00,669.46,669.62,669.28,669.6,10554
2025-10-03 18:55:00+00:00,669.615,669.94,669.615,669.88,14191
2025-10-03 19:00:00+00:00,669.92,670.11,669.645,669.78,17383
2025-10-03 19:05:00+00:00,669.65,669.95,669.64,669.81,13051
2025-10-03 19:10:00+00:00,669.89,670.24,669.82,669.84,14095
2025-10-03 19:15:00+00:00,669.895,669.99,669.65,669.68,19016
2025-10-03 19:20:00+00:00,669.76,669.8,669.42,669.62,16003
2025-10-03 19:25:00+00:00,669.61,669.81,669.54,669.65,15778
2025-10-03 19:30:00+00:00,669.61,669.91,669.53,669.88,22722
2025-10-03 19:35:00+00:00,669.8,670.04,669.77,670.03,20372
2025-10-03 19:40:00+00:00,670.02,670.225,669.79,669.815,14759
2025-10-03 19:45:00+00:00,669.8,670.02,669.8,669.95,21197
2025-10-03 19:50:00+00:00,669.93,669.93,669.41,669.57,52743
2025-10-03 19:55:00+00:00,669.52,669.58,668.78,669.21,82334
2025-10-03 20:00:00+00:00,669.2,669.2,668.82,668.82,3180
2025-10-03 20:05:00+00:00,668.79,668.84,668.79,668.84,1600
2025-10-06 13:30:00+00:00,671.625,671.63,671.0,671.0,34279
2025-10-06 13:35:00+00:00,670.99,671.18,670.57,670.73,30162
2025-10-06 13:40:00+00:00,670.76,670.92,670.06,670.32,30933
2025-10-06 13:45:00+00:00,670.265,670.82,670.265,670.755,37814
2025-10-06 13:50:00+00:00,670.67,670.67,670.13,670.2,23695
2025-10-06 13:55:00+00:00,670.215,670.26,669.93,670.01,23143
2025-10-06 14:00:00+00:00,669.96,670.17,669.535,670.04,31893
2025-10-06 14:05:00+00:00,670.085,670.085,669.55,669.55,17257
2025-10-06 14:10:00+00:00,669.6,670.31,669.48,670.28,23850
2025-10-06 14:15:00+00:00,670.34,670.48,670.17,670.24,13861
2025-10-06 14:20:00+00:00,670.28,670.61,670.12,670.375,20733
2025-10-06 14:25:00+00:00,670.395,670.7,670.365,670.5,14096
2025-10-06 14:30:00+00:00,670.48,670.74,670.45,670.565,15518
2025-10-06 14:35:00+00:00,670.51,670.81,670.47,670.8,7914
2025-10-06 14:40:00+00:00,670.78,670.78,670.15,670.44,14466
2025-10-06 14:45:00+00:00,670.59,670.785,670.34,670.78,5702
2025-10-06 14:50:00+00:00,670.73,670.75,670.49,670.61,10317
2025-10-06 14:55:00+00:00,670.55,670.735,670.48,670.72,15743
2025-10-06 15:00:00+00:00,670.76,670.985,670.72,670.985,12871
2025-10-06 15:05:00+00:00,670.985,671.13,670.97,671.02,9345
2025-10-06 15:10:00+00:00,671.02,671.165,670.89,670.91,10804
2025-10-06 15:15:00+00:00,670.94,671.1,670.885,671.08,10580
2025-10-06 15:20:00+00:00,671.08,671.16,670.98,671.115,8937
2025-10-06 15:25:00+00:00,671.085,671.36,670.985,671.155,15882
2025-10-06 15:30:00+00:00,671.16,671.34,671.07,671.34,13116
2025-10-06 15:35:00+00:00,671.33,671.36,671.23,671.23,11964
2025-10-06 15:40:00+00:00,671.275,671.395,671.17,671.39,13457
2025-10-06 15:45:00+00:00,671.4,671.72,671.4,671.66,17389
2025-10-06 15:50:00+00:00,671.77,671.85,671.57,671.71,11662
2025-10-06 15:55:00+00:00,671.77,671.895,671.72,671.815,5195
2025-10-06 16:00:00+00:00,671.83,671.87,671.55,671.62,11361
2025-10-06 16:05:00+00:00,671.66,671.81,671.59,671.6,8989
2025-10-06 16:10:00+00:00,671.5,671.54,671.315,671.38,11626
2025-10-06 16:15:00+00:00,671.37,671.56,671.31,671.49,8205
2025-10-06 16:20:00+00:00,671.47,671.71,671.39,671.695,6628
2025-10-06 16:25:00+00:00,671.745,671.865,671.66,671.84,11704
2025-10-06 16:30:00+00:00,671.84,671.845,671.57,671.6,15328
2025-10-06 16:35:00+00:00,671.51,671.58,671.43,671.55,8342
2025-10-06 16:40:00+00:00,671.51,671.58,671.36,671.44,7696
2025-10-06 16:45:00+00:00,671.55,671.77,671.55,671.65,8511
2025-10-06 16:50:00+00:00,671.56,671.68,671.56,671.64,6582
2025-10-06 16:55:00+00:00,671.68,671.755,671.63,671.725,9570
2025-10-06 17:00:00+00:00,671.715,671.74,671.54,671.67,8318
2025-10-06 17:05:00+00:00,671.64,671.64,671.48,671.5,9608
2025-10-06 17:10:00+00:00,671.47,671.59,671.345,671.55,15571
2025-10-06 17:15:00+00:00,671.56,671.66,671.42,671.64,7409
2025-10-06 17:20:00+00:00,671.62,672.22,671.62,672.21,18298
2025-10-06 17:25:00+00:00,672.22,672.305,672.01,672.07,15672
2025-10-06 17:30:00+00:00,672.08,672.18,671.98,672.05,3560
2025-10-06 17:35:00+00:00,671.89,672.115,671.85,672.09,7713
2025-10-06 17:40:00+00:00,672.1,672.19,671.82,671.82,7659
2025-10-06 17:45:00+00:00,671.83,672.11,671.81,672.11,10967
2025-10-06 17:50:00+00:00,672.11,672.32,672.11,672.24,8148
2025-10-06 17:55:00+00:00,672.22,672.35,672.17,672.29,9026
2025-10-06 18:00:00+00:00,672.22,672.445,672.08,672.395,8058
2025-10-06 18:05:00+00:00,672.37,672.43,672.15,672.19,15187
2025-10-06 18:10:00+00:00,672.165,672.355,672.105,672.18,13870
2025-10-06 18:15:00+00:00,672.195,672.23,672.12,672.15,14770
2025-10-06 18:20:00+00:00,672.16,672.25,672.04,672.225,9201
2025-10-06 18:25:00+00:00,672.26,672.365,672.21,672.24,9466
2025-10-06 18:30:00+00:00,672.245,672.455,672.24,672.39,7125
2025-10-06 18:35:00+00:00,672.385,672.5,672.24,672.24,11430
2025-10-06 18:40:00+00:00,672.245,672.25,672.09,672.175,13850
2025-10-06 18:45:00+00:00,672.175,672.33,672.15,672.22,10827
2025-10-06 18:50:00+00:00,672.225,672.33,672.2,672.31,11871
2025-10-06 18:55:00+00:00,672.315,672.315,672.01,672.11,8528
2025-10-06 19:00:00+00:00,672.05,672.11,671.95,671.96,8734
2025-10-06 19:05:00+00:00,671.97,672.12,671.95,672.075,5575
